-10.715665, 114.479927, 13.695967, 22.629036
-10.480874, 110.771317, 11.830940, 19.126974
-9.981451, 107.164185, 9.754263, 15.687593
-9.670588, 105.430328, 8.649778, 14.065113
-8.986552, 102.188957, 6.500600, 11.305196
-8.350559, 98.999794, 4.365935, 9.475950
-7.681294, 95.898956, 2.456480, 9.047382
-7.681294, 95.898956, 2.456480, 9.047382
-7.174873, 91.799446, 0.310678, 10.900661
-6.019031, 88.647255, -1.564856, 12.944587
-5.125155, 86.000359, -3.223903, 15.252892
-4.351937, 83.711365, -4.739682, 17.513525
-3.699866, 81.745285, -6.076559, 19.592045
-3.108212, 80.035759, -7.365996, 21.505577
-2.456568, 78.720009, -8.558660, 23.067801
-1.803951, 77.767410, -9.695385, 24.321653
-1.504821, 77.491364, -10.174384, 24.747149
-1.032357, 77.320648, -10.991153, 25.223484
-0.788663, 77.611641, -11.426142, 25.147909
-0.700398, 78.331665, -11.383710, 24.486652
-0.676645, 79.254921, -11.021386, 23.500790
-0.649171, 80.460022, -10.436680, 22.162050
-0.625329, 82.097298, -9.752021, 20.396070
-0.627590, 83.073036, -9.394637, 19.369438
-0.606103, 85.221794, -8.564032, 17.091091
-0.519904, 87.567123, -7.608628, 14.585539
-0.357392, 90.033005, -6.464621, 11.885286
-0.106234, 92.651314, -5.209862, 9.008725
0.230530, 95.515625, -3.958064, 5.985735
0.456334, 97.054932, -3.311056, 4.454746
0.954059, 100.268608, -2.027430, 2.256735
1.534524, 103.592827, -0.655807, 3.961471
2.226062, 106.977638, 0.730542, 7.360467
3.057729, 110.326271, 2.178224, 10.987550
4.093541, 113.738968, 3.529048, 14.763824
5.308998, 117.266327, 4.849726, 18.703779
5.965982, 119.063690, 5.454907, 20.706841
7.341464, 122.639786, 6.642692, 24.709965
8.825822, 126.118561, 7.694739, 28.623127
10.447697, 129.509125, 8.719945, 32.495850
12.082869, 132.725174, 9.676153, 36.201668
13.800378, 135.869019, 10.528965, 39.848412
14.699978, 137.394012, 10.856385, 41.620457
16.577446, 140.389481, 11.381374, 45.118263
18.562281, 143.287048, 11.753958, 48.543613
20.531509, 145.704056, 12.054276, 51.533573
22.516787, 147.692062, 12.247501, 54.143696
24.488586, 149.464951, 12.306851, 56.550251
26.433575, 150.842072, 12.130056, 58.572933
27.416618, 151.481583, 11.983948, 59.545273
29.366354, 152.015030, 11.640179, 60.855896
31.335676, 152.154160, 11.033755, 61.836273
33.223492, 151.689178, 10.118197, 62.273186
35.102711, 150.937866, 8.989216, 62.511379
37.015892, 150.005981, 7.692783, 62.689339
37.899628, 149.389359, 6.903056, 62.636593
39.495747, 147.914200, 5.423048, 62.330521
40.713100, 146.231888, 4.049784, 61.736088
41.542542, 144.306870, 3.024038, 60.811398
41.932560, 142.059982, 2.255677, 59.434582
41.953068, 139.558167, 1.727965, 57.687904
41.667744, 136.893860, 1.433298, 55.672363
41.378048, 135.485840, 1.344347, 54.527012
40.553806, 132.579407, 1.315695, 52.036140
39.463367, 129.582977, 1.459131, 49.342060
38.168171, 126.593971, 1.716160, 46.550983
36.644295, 123.671280, 2.168900, 43.678806
34.971092, 120.863190, 2.708855, 40.811615
34.057278, 119.490768, 2.952697, 39.351067
32.259369, 116.957817, 3.331730, 36.596924
30.497730, 114.553902, 3.518806, 33.975132
28.805782, 112.236946, 3.496052, 31.491877
27.175779, 110.048134, 3.398771, 29.172583
26.322989, 108.959358, 3.305801, 28.001753
24.671259, 106.943390, 3.022561, 25.807316
23.033817, 105.001732, 2.680971, 23.722597
23.033817, 105.001732, 2.680971, 23.722597
20.151215, 101.168503, 1.807926, 20.265869
18.512203, 99.108154, 1.177658, 18.571051
17.775204, 98.094963, 0.844869, 17.896950
16.449699, 96.037575, 0.155158, 16.920919
15.316077, 94.084229, -0.615520, 16.430382
14.344997, 92.332573, -1.426847, 16.328022
13.478872, 90.805931, -2.252579, 16.470732
12.753568, 89.600937, -3.057893, 16.737524
12.178627, 88.614616, -3.826041, 17.105103
11.949597, 88.238060, -4.196491, 17.284288
11.574851, 87.648720, -4.902674, 17.622925
11.316032, 87.296806, -5.549202, 17.894617
11.193812, 87.166458, -6.186479, 18.118326
11.205992, 87.232941, -6.764256, 18.284616
11.336180, 87.459732, -7.209998, 18.378014
11.421826, 87.620117, -7.389590, 18.393631
11.680178, 88.335472, -7.715475, 18.221315
11.770945, 88.645378, -7.748285, 18.097471
11.965058, 89.400650, -7.703604, 17.744137
12.235397, 90.390480, -7.552867, 17.294323
12.522054, 91.569008, -7.361850, 16.795246
12.842637, 92.902855, -7.122978, 16.310720
12.992804, 93.596733, -7.003425, 16.089212
13.352276, 95.186691, -6.614376, 15.658901
13.756375, 96.905846, -6.135663, 15.377192
14.205234, 98.774429, -5.680727, 15.348008
14.685703, 100.699112, -5.126439, 15.570453
15.236548, 102.795631, -4.426520, 16.110929
15.722670, 104.936340, -3.629382, 16.874306
16.143349, 107.186562, -2.695322, 17.875097
16.323612, 108.325233, -2.114991, 18.445677
16.606926, 110.579155, -0.900377, 19.710890
16.834936, 112.929474, 0.487469, 21.232616
16.937101, 115.353050, 2.083635, 22.954805
16.991045, 117.904823, 3.905237, 24.990582
16.990726, 119.197533, 4.855044, 26.092173
16.872133, 121.728996, 6.874152, 28.356165
16.537874, 124.114273, 9.153508, 30.639618
16.026493, 126.411819, 11.613464, 33.004627
15.452339, 128.585602, 14.147590, 35.441017
14.843144, 130.800430, 16.782154, 38.087086
14.117883, 132.961411, 19.341053, 40.741203
13.746385, 134.021271, 20.597387, 42.079239
12.931695, 135.979202, 23.036196, 44.636288
12.047723, 137.683975, 25.366201, 46.996529
11.199185, 139.171204, 27.629900, 49.226173
10.400167, 140.291168, 29.643307, 51.090775
9.709604, 141.126160, 31.417391, 52.656338
9.344987, 141.535858, 32.219059, 53.391235
8.621839, 142.230484, 33.686447, 54.703991
7.838883, 142.843811, 34.975529, 55.859894
7.014546, 143.322189, 36.177357, 56.875454
6.242706, 143.493393, 37.111938, 57.514717
5.723688, 143.394531, 37.832821, 57.854717
5.250215, 143.017548, 38.362083, 57.876797
4.976712, 142.743988, 38.666668, 57.852634
4.315937, 142.011856, 39.281597, 57.677269
3.517322, 141.149185, 40.027943, 57.514027
2.785854, 140.133789, 40.716564, 57.239151
2.229775, 138.915771, 40.938606, 56.527679
1.881193, 137.720840, 40.682808, 55.511185
1.737110, 137.104935, 40.336861, 54.834805
1.483832, 135.726227, 39.428719, 53.227707
1.110800, 134.088287, 38.471432, 51.412998
0.622945, 132.076523, 37.531048, 49.374802
0.036780, 129.659958, 36.575886, 47.090443
-0.269544, 128.334366, 36.079643, 45.876461
-0.810673, 125.595444, 34.904758, 43.291180
-0.810673, 125.595444, 34.904758, 43.291180
-1.712292, 120.349876, 32.329479, 38.239307
-2.057236, 116.638000, 30.244242, 34.579899
-2.372276, 113.110741, 28.330971, 31.307558
-2.780403, 109.686623, 26.443436, 28.298702
-3.105610, 106.267853, 24.522434, 25.500599
-3.195543, 104.580376, 23.493582, 24.148285
-3.261415, 101.374916, 21.299911, 21.591976
-3.226903, 98.488983, 18.969736, 19.301476
-3.296407, 95.975479, 16.622248, 17.417295
-3.572696, 93.640945, 14.456662, 16.192492
-3.767144, 92.473236, 13.492295, 15.902376
-4.243863, 90.041183, 11.792488, 16.007847
-4.737429, 87.463707, 10.263773, 16.880371
-5.090619, 84.884918, 8.573654, 18.107668
-5.211343, 82.501816, 6.688636, 19.444342
